S104,I413081,Boat Smartwatch,Electronics,123364.41,93
S132,I413082,Skechers GoWalk,Footwear,90046.09,237
S129,I413083,H&M Cotton Shirt,Apparel,24276.15,33
S146,I413084,Dyson Vacuum Cleaner,Home Appliances,29025.18,43
S120,I413085,Dell XPS 13 Laptop,Electronics,84421.63,351
S150,I413086,Nike Air Zoom Pegasus,Footwear,78464.15,203
S127,I413087,Apple iPhone 15 Pro,Electronics,25767.8,22
S127,I413088,Puma Running Shoes,Footwear,51285.61,72
S118,I413089,Skechers GoWalk,Footwear,79736.46,305
S123,I413090,Dell XPS 13 Laptop,Electronics,11999.52,78
S126,I413091,Apple iPhone 15 Pro,Electronics,16483.18,93
S150,I413092,LG 7kg Washing Machine,Home Appliances,95352.18,326
S103,I413093,LG 7kg Washing Machine,Home Appliances,1256.53,381
S126,I413094,Dell XPS 13 Laptop,Electronics,64662.75,45
S124,I413095,LG 7kg Washing Machine,Home Appliances,95493.5,252
S101,I413096,Nike Air Zoom Pegasus,Footwear,70394.49,449
S105,I413097,Apple iPhone 15 Pro,Electronics,66744.43,284
S100,I413098,Zara Maxi Dress,Apparel,143866.25,274
S142,I413099,Dell XPS 13 Laptop,Electronics,91291.41,207
S123,I413100,Samsung 55” Smart TV,Home Appliances,49021.99,263
S108,I413101,Philips Air Fryer,Home Appliances,15288.65,478
S134,I413102,Allen Solly Formal Pants,Apparel,11889.95,460
S141,I413103,LG 7kg Washing Machine,Home Appliances,46648.6,497
S139,I413104,Philips Air Fryer,Home Appliances,81442.34,275
S129,I413105,Samsung 55” Smart TV,Home Appliances,54735.01,382
S111,I413106,Allen Solly Formal Pants,Apparel,97208.7,375
S113,I413107,Boat Smartwatch,Electronics,134484.15,440
S143,I413108,Samsung Galaxy S24 Ultra,Electronics,16177.25,307
S138,I413109,Allen Solly Formal Pants,Apparel,19438.25,280
S136,I413110,Dyson Vacuum Cleaner,Home Appliances,139261.8,245
S137,I413111,Allen Solly Formal Pants,Apparel,132940.64,486
S113,I413112,Apple iPhone 15 Pro,Electronics,105288.31,485
S110,I413113,Bajaj Mixer Grinder,Home Appliances,142867.77,340
S120,I413114,Nike Air Zoom Pegasus,Footwear,121750.06,424
S142,I413115,Bajaj Mixer Grinder,Home Appliances,57066.2,375
S140,I413116,Allen Solly Formal Pants,Apparel,97992.36,186
S143,I413117,Puma Running Shoes,Footwear,67156.84,453
S135,I413118,Sony WH-1000XM5 Headphones,Electronics,126745.53,34
S124,I413119,LG 7kg Washing Machine,Home Appliances,111699.9,39
S142,I413120,Nike Air Zoom Pegasus,Footwear,89674.75,321
S147,I413121,Dyson Vacuum Cleaner,Home Appliances,128396.18,53
S109,I413122,U.S. Polo T-Shirt,Apparel,120985.06,232
S135,I413123,Adidas Ultraboost 23,Footwear,1471.68,431
S119,I413124,Boat Smartwatch,Electronics,129131.04,280
S122,I413125,Samsung Galaxy S24 Ultra,Electronics,85110.52,177
S126,I413126,Apple iPhone 15 Pro,Electronics,105961.46,183
S122,I413127,Samsung Galaxy S24 Ultra,Electronics,80149.06,264
S132,I413128,Levis Denim Jacket,Apparel,48180.87,373
S130,I413129,Levis Denim Jacket,Apparel,149300.85,43
S104,I413130,Zara Maxi Dress,Apparel,85104.84,430
S149,I413131,Puma Running Shoes,Footwear,46778.58,459
S117,I413132,Samsung 55” Smart TV,Home Appliances,84182.0,275
S111,I413133,Boat Smartwatch,Electronics,143490.03,437
S112,I413134,Dell XPS 13 Laptop,Electronics,31892.53,456
S135,I413135,Levis Denim Jacket,Apparel,146554.71,480
S138,I413136,Dell XPS 13 Laptop,Electronics,9791.18,134
S133,I413137,Bajaj Mixer Grinder,Home Appliances,94672.15,476
S127,I413138,Philips Air Fryer,Home Appliances,43616.42,71
S150,I413139,Sony WH-1000XM5 Headphones,Electronics,114813.8,381
S121,I413140,Philips Air Fryer,Home Appliances,111368.06,294
S142,I413141,Philips Air Fryer,Home Appliances,61583.86,86
S115,I413142,Dyson Vacuum Cleaner,Home Appliances,68905.61,170
S114,I413143,Philips Air Fryer,Home Appliances,10443.25,475
S101,I413144,Dyson Vacuum Cleaner,Home Appliances,94640.51,258
S136,I413145,Puma Running Shoes,Footwear,59087.28,163
S129,I413146,Dyson Vacuum Cleaner,Home Appliances,142461.56,239
S101,I413147,Dyson Vacuum Cleaner,Home Appliances,83551.44,171
S121,I413148,Adidas Ultraboost 23,Footwear,126215.94,141
S115,I413149,Dell XPS 13 Laptop,Electronics,2248.66,348
S138,I413150,Dyson Vacuum Cleaner,Home Appliances,88928.09,403
S135,I413151,Adidas Ultraboost 23,Footwear,49631.95,143
S139,I413152,Nike Air Zoom Pegasus,Footwear,22692.99,203
S122,I413153,Reebok Nano X4,Footwear,124435.29,134
S146,I413154,Philips Air Fryer,Home Appliances,107506.45,159
S108,I413155,Reebok Nano X4,Footwear,110776.14,324
S128,I413156,Skechers GoWalk,Footwear,59659.97,472
S147,I413157,Samsung 55” Smart TV,Home Appliances,145864.85,363
S142,I413158,Nike Air Zoom Pegasus,Footwear,7991.12,250
S143,I413159,Sony WH-1000XM5 Headphones,Electronics,94530.54,228
S112,I413160,Apple iPhone 15 Pro,Electronics,108147.22,327
S135,I413161,Bajaj Mixer Grinder,Home Appliances,58597.31,251
S146,I413162,LG 7kg Washing Machine,Home Appliances,149603.97,270
S116,I413163,Samsung Galaxy S24 Ultra,Electronics,88022.4,208
S143,I413164,Zara Maxi Dress,Apparel,106312.69,375
S129,I413165,Allen Solly Formal Pants,Apparel,28568.87,482
S130,I413166,Reebok Nano X4,Footwear,131136.24,148
S106,I413167,Puma Running Shoes,Footwear,40729.27,202
S149,I413168,Zara Maxi Dress,Apparel,62991.31,145
S140,I413169,Allen Solly Formal Pants,Apparel,98459.38,53
S110,I413170,Allen Solly Formal Pants,Apparel,34546.66,46
S139,I413171,Philips Air Fryer,Home Appliances,62608.11,339
S108,I413172,Dell XPS 13 Laptop,Electronics,72893.77,22
S123,I413173,H&M Cotton Shirt,Apparel,71859.8,468
S124,I413174,Samsung 55” Smart TV,Home Appliances,42278.24,314
S105,I413175,U.S. Polo T-Shirt,Apparel,41042.18,369
S117,I413176,Skechers GoWalk,Footwear,102487.06,154
S137,I413177,LG 7kg Washing Machine,Home Appliances,92909.93,31
S118,I413178,H&M Cotton Shirt,Apparel,41176.17,66
S144,I413179,Puma Running Shoes,Footwear,75823.61,127
S107,I413180,Zara Maxi Dress,Apparel,131903.71,45
S133,I413181,Reebok Nano X4,Footwear,72016.62,387
S124,I413182,Samsung Galaxy S24 Ultra,Electronics,77283.96,280
S112,I413183,Adidas Ultraboost 23,Footwear,139723.15,152
S140,I413184,Philips Air Fryer,Home Appliances,97217.83,52
S123,I413185,Zara Maxi Dress,Apparel,121234.11,258
S129,I413186,Skechers GoWalk,Footwear,17617.92,166
S123,I413187,Puma Running Shoes,Footwear,16262.04,474
S111,I413188,Allen Solly Formal Pants,Apparel,108879.46,189
S106,I413189,Bajaj Mixer Grinder,Home Appliances,100575.23,233
S138,I413190,Samsung Galaxy S24 Ultra,Electronics,144273.72,125
S145,I413191,Reebok Nano X4,Footwear,22615.77,477
S130,I413192,Samsung 55” Smart TV,Home Appliances,68288.25,182
S128,I413193,Adidas Ultraboost 23,Footwear,4161.88,397
S113,I413194,Apple iPhone 15 Pro,Electronics,18265.03,379
S150,I413195,Levis Denim Jacket,Apparel,92585.86,240
S111,I413196,Allen Solly Formal Pants,Apparel,71307.01,36
S120,I413197,Dell XPS 13 Laptop,Electronics,90067.21,398
S124,I413198,Nike Air Zoom Pegasus,Footwear,114489.09,463
S141,I413199,Boat Smartwatch,Electronics,32195.66,16
S128,I413200,Skechers GoWalk,Footwear,28849.79,295
S150,I413201,Reebok Nano X4,Footwear,69690.35,380
S144,I413202,U.S. Polo T-Shirt,Apparel,143135.94,495
S120,I413203,Adidas Ultraboost 23,Footwear,119140.81,420
S130,I413204,Boat Smartwatch,Electronics,98317.98,406
S147,I413205,Bajaj Mixer Grinder,Home Appliances,131957.74,255
S140,I413206,Puma Running Shoes,Footwear,18256.25,432
S131,I413207,Samsung Galaxy S24 Ultra,Electronics,123744.32,345
S108,I413208,U.S. Polo T-Shirt,Apparel,107613.16,358
S142,I413209,Puma Running Shoes,Footwear,128288.33,160
S120,I413210,Boat Smartwatch,Electronics,46614.75,406
S107,I413211,Levis Denim Jacket,Apparel,112743.5,370
S131,I413212,Adidas Ultraboost 23,Footwear,112836.4,307
S131,I413213,Apple iPhone 15 Pro,Electronics,76269.72,379
S119,I413214,Puma Running Shoes,Footwear,80878.51,387
S133,I413215,Dyson Vacuum Cleaner,Home Appliances,141900.79,229
S130,I413216,Bajaj Mixer Grinder,Home Appliances,81280.88,139
S149,I413217,H&M Cotton Shirt,Apparel,33380.35,166
S110,I413218,Nike Air Zoom Pegasus,Footwear,31932.06,382
S139,I413219,Levis Denim Jacket,Apparel,126181.4,248
S130,I413220,Dell XPS 13 Laptop,Electronics,129372.11,390
S108,I413221,Bajaj Mixer Grinder,Home Appliances,9963.68,115
S116,I413222,LG 7kg Washing Machine,Home Appliances,66222.96,499
S132,I413223,Apple iPhone 15 Pro,Electronics,144448.17,56
S119,I413224,Zara Maxi Dress,Apparel,133275.61,248
S102,I413225,Allen Solly Formal Pants,Apparel,49964.98,18
S117,I413226,Samsung Galaxy S24 Ultra,Electronics,139520.4,109
S118,I413227,H&M Cotton Shirt,Apparel,7036.5,273
S126,I413228,Skechers GoWalk,Footwear,29438.03,78
S104,I413229,Dyson Vacuum Cleaner,Home Appliances,36744.7,422
S104,I413230,Dyson Vacuum Cleaner,Home Appliances,146465.13,308
S101,I413231,Reebok Nano X4,Footwear,65876.18,385
S103,I413232,Boat Smartwatch,Electronics,102095.64,419
S121,I413233,U.S. Polo T-Shirt,Apparel,131816.44,118
S146,I413234,Reebok Nano X4,Footwear,38035.25,117
S131,I413235,Sony WH-1000XM5 Headphones,Electronics,109936.63,193
S144,I413236,Dyson Vacuum Cleaner,Home Appliances,133567.66,474
S128,I413237,Samsung Galaxy S24 Ultra,Electronics,17427.11,186
S137,I413238,LG 7kg Washing Machine,Home Appliances,91568.01,243
S127,I413239,Reebok Nano X4,Footwear,108160.24,409
S117,I413240,Boat Smartwatch,Electronics,129049.52,109
S127,I413241,Allen Solly Formal Pants,Apparel,138533.71,254
S135,I413242,Bajaj Mixer Grinder,Home Appliances,127183.39,27
S122,I413243,Philips Air Fryer,Home Appliances,120739.55,69
S143,I413244,Apple iPhone 15 Pro,Electronics,96761.8,272
S143,I413245,Apple iPhone 15 Pro,Electronics,44670.61,21
S126,I413246,Levis Denim Jacket,Apparel,148606.91,56
S140,I413247,Samsung Galaxy S24 Ultra,Electronics,3447.13,297
S141,I413248,Nike Air Zoom Pegasus,Footwear,62803.1,134
S123,I413249,LG 7kg Washing Machine,Home Appliances,115816.1,446
S138,I413250,Dyson Vacuum Cleaner,Home Appliances,1297.66,311
S138,I413251,Samsung Galaxy S24 Ultra,Electronics,70030.88,280
S115,I413252,Reebok Nano X4,Footwear,22151.77,362
S107,I413253,Dell XPS 13 Laptop,Electronics,23063.08,453
S139,I413254,H&M Cotton Shirt,Apparel,39232.51,184
S124,I413255,Philips Air Fryer,Home Appliances,143664.62,391
S104,I413256,Dyson Vacuum Cleaner,Home Appliances,42618.43,336
S111,I413257,Bajaj Mixer Grinder,Home Appliances,79333.4,302
S106,I413258,Allen Solly Formal Pants,Apparel,70838.82,45
S107,I413259,Reebok Nano X4,Footwear,124621.99,392
S149,I413260,Boat Smartwatch,Electronics,69003.33,342
S146,I413261,Allen Solly Formal Pants,Apparel,37493.49,397
S120,I413262,Adidas Ultraboost 23,Footwear,13350.66,193
S142,I413263,Nike Air Zoom Pegasus,Footwear,107254.7,202
S120,I413264,Allen Solly Formal Pants,Apparel,135390.6,263
S146,I413265,Dell XPS 13 Laptop,Electronics,84466.23,417
S101,I413266,Dyson Vacuum Cleaner,Home Appliances,19505.52,441
S121,I413267,Dell XPS 13 Laptop,Electronics,76377.55,422
S115,I413268,LG 7kg Washing Machine,Home Appliances,89404.01,486
S117,I413269,Bajaj Mixer Grinder,Home Appliances,814.26,364
S132,I413270,Bajaj Mixer Grinder,Home Appliances,114098.63,311
S119,I413271,Boat Smartwatch,Electronics,94800.62,351
S137,I413272,Bajaj Mixer Grinder,Home Appliances,50039.39,21
S121,I413273,Dyson Vacuum Cleaner,Home Appliances,69622.9,181
S104,I413274,Dell XPS 13 Laptop,Electronics,4566.71,452
S146,I413275,Zara Maxi Dress,Apparel,9357.08,406
S116,I413276,Dell XPS 13 Laptop,Electronics,67893.81,344
S130,I413277,Philips Air Fryer,Home Appliances,104227.0,345
S109,I413278,Apple iPhone 15 Pro,Electronics,112134.6,122
S111,I413279,Skechers GoWalk,Footwear,27999.01,277
S135,I413280,Dell XPS 13 Laptop,Electronics,144125.79,387
S111,I413281,Apple iPhone 15 Pro,Electronics,137414.75,34
S137,I413282,Samsung 55” Smart TV,Home Appliances,67667.87,435
S101,I413283,H&M Cotton Shirt,Apparel,128601.94,338
S119,I413284,Levis Denim Jacket,Apparel,93012.08,430
S150,I413285,Bajaj Mixer Grinder,Home Appliances,124232.76,423
S107,I413286,Adidas Ultraboost 23,Footwear,147625.08,139
S136,I413287,Bajaj Mixer Grinder,Home Appliances,71868.49,212
S136,I413288,Sony WH-1000XM5 Headphones,Electronics,42307.92,113
S134,I413289,Allen Solly Formal Pants,Apparel,40199.4,251
S108,I413290,Dyson Vacuum Cleaner,Home Appliances,74410.37,164
S116,I413291,Apple iPhone 15 Pro,Electronics,143427.75,258
S102,I413292,Zara Maxi Dress,Apparel,69721.91,356
S140,I413293,Philips Air Fryer,Home Appliances,102403.14,256
S140,I413294,Zara Maxi Dress,Apparel,53338.19,38
S141,I413295,Boat Smartwatch,Electronics,59924.1,126
S108,I413296,Philips Air Fryer,Home Appliances,122787.99,362
S128,I413297,Puma Running Shoes,Footwear,7618.98,95
S112,I413298,Adidas Ultraboost 23,Footwear,61703.57,243
S104,I413299,Dell XPS 13 Laptop,Electronics,118267.32,388
S113,I413300,Skechers GoWalk,Footwear,133188.18,138
S114,I413301,Puma Running Shoes,Footwear,14144.05,417
S100,I413302,Reebok Nano X4,Footwear,108676.14,495
S123,I413303,Allen Solly Formal Pants,Apparel,96045.96,60
S148,I413304,U.S. Polo T-Shirt,Apparel,111379.92,289
S107,I413305,Samsung 55” Smart TV,Home Appliances,148747.49,423
S128,I413306,Reebok Nano X4,Footwear,18202.57,314
S105,I413307,U.S. Polo T-Shirt,Apparel,57724.88,294
S137,I413308,Philips Air Fryer,Home Appliances,23306.65,417
S118,I413309,Adidas Ultraboost 23,Footwear,145182.42,207
S110,I413310,LG 7kg Washing Machine,Home Appliances,144206.23,49
S103,I413311,Skechers GoWalk,Footwear,148378.43,316
S127,I413312,Zara Maxi Dress,Apparel,119196.6,364
S105,I413313,Sony WH-1000XM5 Headphones,Electronics,127778.38,489
S105,I413314,LG 7kg Washing Machine,Home Appliances,112227.33,208
S113,I413315,LG 7kg Washing Machine,Home Appliances,69063.52,71
S117,I413316,Allen Solly Formal Pants,Apparel,128801.62,104
S104,I413317,U.S. Polo T-Shirt,Apparel,48146.0,494
S107,I413318,Boat Smartwatch,Electronics,147776.43,167
S114,I413319,Skechers GoWalk,Footwear,74934.61,202
S127,I413320,U.S. Polo T-Shirt,Apparel,88296.98,86
S127,I413321,U.S. Polo T-Shirt,Apparel,127014.16,212
S136,I413322,Apple iPhone 15 Pro,Electronics,56285.99,119
S102,I413323,Nike Air Zoom Pegasus,Footwear,65672.63,96
S133,I413324,Samsung 55” Smart TV,Home Appliances,76022.94,158
S141,I413325,Skechers GoWalk,Footwear,101113.67,374
S118,I413326,Bajaj Mixer Grinder,Home Appliances,145296.26,287
S104,I413327,Apple iPhone 15 Pro,Electronics,47883.44,301
S150,I413328,Bajaj Mixer Grinder,Home Appliances,130587.67,55
S120,I413329,LG 7kg Washing Machine,Home Appliances,28730.2,146
S110,I413330,LG 7kg Washing Machine,Home Appliances,67447.05,282
S101,I413331,Puma Running Shoes,Footwear,31542.96,352
S145,I413332,Dell XPS 13 Laptop,Electronics,27343.79,25
S150,I413333,Zara Maxi Dress,Apparel,62200.71,130
S128,I413334,Sony WH-1000XM5 Headphones,Electronics,60648.81,95
S138,I413335,Reebok Nano X4,Footwear,144762.84,29
S100,I413336,Philips Air Fryer,Home Appliances,87242.58,165
S115,I413337,H&M Cotton Shirt,Apparel,35614.33,177
S107,I413338,U.S. Polo T-Shirt,Apparel,11282.88,247
S118,I413339,Adidas Ultraboost 23,Footwear,92108.51,346
S110,I413340,Levis Denim Jacket,Apparel,64705.3,405
S130,I413341,Skechers GoWalk,Footwear,121302.61,409
S122,I413342,Apple iPhone 15 Pro,Electronics,131585.7,82
S149,I413343,Sony WH-1000XM5 Headphones,Electronics,66646.73,445
S126,I413344,Dell XPS 13 Laptop,Electronics,7665.74,403
S127,I413345,Nike Air Zoom Pegasus,Footwear,2786.66,475
S123,I413346,LG 7kg Washing Machine,Home Appliances,5269.76,426
S103,I413347,Dyson Vacuum Cleaner,Home Appliances,41342.77,265
S102,I413348,Apple iPhone 15 Pro,Electronics,119616.28,409
S127,I413349,Apple iPhone 15 Pro,Electronics,106982.1,65
S109,I413350,Apple iPhone 15 Pro,Electronics,106780.29,483
S108,I413351,Dell XPS 13 Laptop,Electronics,19422.61,423
S121,I413352,Dyson Vacuum Cleaner,Home Appliances,97504.65,260
S122,I413353,U.S. Polo T-Shirt,Apparel,81212.36,393
S139,I413354,Philips Air Fryer,Home Appliances,82510.15,389
S114,I413355,Allen Solly Formal Pants,Apparel,43594.14,230
S148,I413356,Reebok Nano X4,Footwear,148166.46,496
S109,I413357,Puma Running Shoes,Footwear,12489.82,475
S112,I413358,Philips Air Fryer,Home Appliances,105933.01,267
S120,I413359,Boat Smartwatch,Electronics,2628.62,298
S133,I413360,Samsung 55” Smart TV,Home Appliances,1134.19,254
S103,I413361,Zara Maxi Dress,Apparel,124619.08,118
S112,I413362,Dell XPS 13 Laptop,Electronics,117074.29,185
S144,I413363,Samsung Galaxy S24 Ultra,Electronics,136963.36,104
S103,I413364,Philips Air Fryer,Home Appliances,97200.79,385
S108,I413365,H&M Cotton Shirt,Apparel,34397.67,453
S111,I413366,Dell XPS 13 Laptop,Electronics,11425.28,315
S100,I413367,Allen Solly Formal Pants,Apparel,84750.72,35
S105,I413368,Samsung Galaxy S24 Ultra,Electronics,86374.31,374
S140,I413369,H&M Cotton Shirt,Apparel,138382.66,401
S146,I413370,Sony WH-1000XM5 Headphones,Electronics,19284.88,370
S121,I413371,Dell XPS 13 Laptop,Electronics,39500.43,164
S145,I413372,Zara Maxi Dress,Apparel,26369.49,237
S111,I413373,Zara Maxi Dress,Apparel,75192.58,171
S141,I413374,LG 7kg Washing Machine,Home Appliances,119917.53,198
S100,I413375,Nike Air Zoom Pegasus,Footwear,88951.29,64
S121,I413376,Puma Running Shoes,Footwear,116021.36,488
S110,I413377,Adidas Ultraboost 23,Footwear,108204.08,113
S102,I413378,Adidas Ultraboost 23,Footwear,90717.94,44
S138,I413379,Puma Running Shoes,Footwear,88519.63,121
S111,I413380,Skechers GoWalk,Footwear,1180.36,356
S127,I413381,Dell XPS 13 Laptop,Electronics,92013.13,114
S102,I413382,Apple iPhone 15 Pro,Electronics,138520.33,89
S141,I413383,Boat Smartwatch,Electronics,52838.85,388
S128,I413384,Reebok Nano X4,Footwear,15256.36,132
S107,I413385,U.S. Polo T-Shirt,Apparel,68973.94,247
S103,I413386,Boat Smartwatch,Electronics,24635.05,145
S148,I413387,Dell XPS 13 Laptop,Electronics,57948.06,52
S126,I413388,Sony WH-1000XM5 Headphones,Electronics,30634.07,350
S126,I413389,Levis Denim Jacket,Apparel,113373.31,341
S131,I413390,Reebok Nano X4,Footwear,39259.5,266
S107,I413391,U.S. Polo T-Shirt,Apparel,117906.51,245
S132,I413392,Boat Smartwatch,Electronics,5128.62,82
S135,I413393,Skechers GoWalk,Footwear,62059.22,147
S104,I413394,Allen Solly Formal Pants,Apparel,66332.69,217
S130,I413395,Dell XPS 13 Laptop,Electronics,13125.48,136
S130,I413396,Samsung Galaxy S24 Ultra,Electronics,45227.31,154
S138,I413397,Puma Running Shoes,Footwear,96016.62,394
S140,I413398,Dyson Vacuum Cleaner,Home Appliances,108408.89,462
S108,I413399,Boat Smartwatch,Electronics,75154.45,261
S142,I413400,Samsung Galaxy S24 Ultra,Electronics,24943.18,483
S142,I413401,Dyson Vacuum Cleaner,Home Appliances,16160.1,280
S104,I413402,Sony WH-1000XM5 Headphones,Electronics,68348.07,384
S116,I413403,Dell XPS 13 Laptop,Electronics,145493.39,31
S109,I413404,Samsung Galaxy S24 Ultra,Electronics,78588.15,394
S127,I413405,Dell XPS 13 Laptop,Electronics,107865.0,117
S108,I413406,Dell XPS 13 Laptop,Electronics,73832.18,212
S133,I413407,Zara Maxi Dress,Apparel,114425.12,419
S148,I413408,Adidas Ultraboost 23,Footwear,110248.1,438
S139,I413409,Skechers GoWalk,Footwear,93390.48,205
S127,I413410,Zara Maxi Dress,Apparel,21137.4,382
S142,I413411,Dell XPS 13 Laptop,Electronics,74625.88,20
S128,I413412,Puma Running Shoes,Footwear,140793.01,63
S131,I413413,Dyson Vacuum Cleaner,Home Appliances,35386.12,222
S137,I413414,Samsung Galaxy S24 Ultra,Electronics,55766.59,13
S133,I413415,Adidas Ultraboost 23,Footwear,94082.12,340
S150,I413416,Samsung 55” Smart TV,Home Appliances,42263.54,29
S149,I413417,Adidas Ultraboost 23,Footwear,63881.71,166
S143,I413418,Samsung 55” Smart TV,Home Appliances,73873.61,476
S112,I413419,Apple iPhone 15 Pro,Electronics,101053.34,235
S111,I413420,Bajaj Mixer Grinder,Home Appliances,122869.42,25
S123,I413421,Sony WH-1000XM5 Headphones,Electronics,119074.15,39
S136,I413422,Apple iPhone 15 Pro,Electronics,40426.36,10
S136,I413423,U.S. Polo T-Shirt,Apparel,2515.28,451
S145,I413424,LG 7kg Washing Machine,Home Appliances,148682.32,378
S104,I413425,H&M Cotton Shirt,Apparel,93297.14,94
S120,I413426,LG 7kg Washing Machine,Home Appliances,131764.42,34
S105,I413427,Reebok Nano X4,Footwear,62293.04,348
S136,I413428,Samsung 55” Smart TV,Home Appliances,113113.92,459
S101,I413429,Levis Denim Jacket,Apparel,108970.34,162
S123,I413430,Allen Solly Formal Pants,Apparel,141272.63,95
S128,I413431,Nike Air Zoom Pegasus,Footwear,96999.54,116
S143,I413432,Zara Maxi Dress,Apparel,22336.16,237
S137,I413433,Nike Air Zoom Pegasus,Footwear,35158.94,79
S150,I413434,Samsung Galaxy S24 Ultra,Electronics,98453.62,344
S143,I413435,Puma Running Shoes,Footwear,142071.33,256
S139,I413436,Philips Air Fryer,Home Appliances,63952.01,269
S129,I413437,Samsung Galaxy S24 Ultra,Electronics,13289.93,487
S124,I413438,Puma Running Shoes,Footwear,97447.51,485
S146,I413439,H&M Cotton Shirt,Apparel,21418.53,473
S131,I413440,U.S. Polo T-Shirt,Apparel,82674.58,454
S100,I413441,LG 7kg Washing Machine,Home Appliances,39215.22,42
S135,I413442,Philips Air Fryer,Home Appliances,129265.49,154
S150,I413443,Apple iPhone 15 Pro,Electronics,86184.12,298
S119,I413444,H&M Cotton Shirt,Apparel,105345.25,225
S145,I413445,Levis Denim Jacket,Apparel,115304.3,160
S131,I413446,Levis Denim Jacket,Apparel,50217.85,355
S133,I413447,Levis Denim Jacket,Apparel,25642.59,194
S127,I413448,Allen Solly Formal Pants,Apparel,78357.3,493
S144,I413449,H&M Cotton Shirt,Apparel,38536.71,481
S109,I413450,Allen Solly Formal Pants,Apparel,119594.39,378
S106,I413451,Nike Air Zoom Pegasus,Footwear,142512.36,196
S122,I413452,Sony WH-1000XM5 Headphones,Electronics,10416.77,453
S137,I413453,Bajaj Mixer Grinder,Home Appliances,119597.3,131
S144,I413454,Philips Air Fryer,Home Appliances,62155.37,120
S112,I413455,Samsung Galaxy S24 Ultra,Electronics,65390.47,286
S116,I413456,Samsung Galaxy S24 Ultra,Electronics,42732.12,246
S119,I413457,U.S. Polo T-Shirt,Apparel,101576.81,138
S148,I413458,H&M Cotton Shirt,Apparel,107014.38,155
S133,I413459,Nike Air Zoom Pegasus,Footwear,134633.97,267
S127,I413460,Skechers GoWalk,Footwear,33549.05,25
S106,I413461,Puma Running Shoes,Footwear,107507.44,86
S126,I413462,Bajaj Mixer Grinder,Home Appliances,51418.4,383
S142,I413463,Adidas Ultraboost 23,Footwear,77224.93,135
S142,I413464,Dyson Vacuum Cleaner,Home Appliances,49954.84,309
S112,I413465,Sony WH-1000XM5 Headphones,Electronics,47961.66,452
S118,I413466,Nike Air Zoom Pegasus,Footwear,92795.74,70
S129,I413467,Philips Air Fryer,Home Appliances,103132.44,361
S127,I413468,Dyson Vacuum Cleaner,Home Appliances,79003.75,339
S121,I413469,LG 7kg Washing Machine,Home Appliances,112000.68,144
S112,I413470,Philips Air Fryer,Home Appliances,133081.57,156
S120,I413471,Samsung 55” Smart TV,Home Appliances,20867.66,288
