I10524,1400,1.6080659931E8,2025-10-13
I10525,1095,2.248091991E7,2025-09-09
I10526,1924,1.8314724377E8,2025-10-18
I10527,551,6.604397934E7,2025-10-11
I10528,1774,1.8425766606E8,2025-10-08
I10529,1648,1.1323212832E8,2025-09-30
I10530,535,6.901644315E7,2025-10-05
I10531,1003,1.3080029215E8,2025-10-21
I10532,470,4.996966044E7,2025-10-13
I10533,1328,6.436209879E7,2025-10-07
I10534,741,8.651079316E7,2025-09-24
I10535,1744,1.7543789601E8,2025-10-03
I10536,783,7.892932092E7,2025-10-10
I10537,575,1.705587478E7,2025-09-11
I10538,925,1.887978622E7,2025-09-01
I10539,326,4381987.49,2025-09-05
I10540,1674,6.70419465E7,2025-09-02
I10541,1315,1.4153748623E8,2025-10-23
I10542,1820,3.627793898E7,2025-10-31
I10543,458,6.164384934E7,2025-10-11
I10544,170,2.452889943E7,2025-10-06
I10545,1902,7.051001057E7,2025-09-05
I10546,1806,7.1839739E7,2025-10-01
I10547,1636,7.52205128E7,2025-09-15
I10548,1180,7.859338912E7,2025-10-12
I10549,747,7.242568467E7,2025-09-29
I10550,457,7696680.68,2025-10-09
I10551,412,1.219709962E7,2025-09-11
I10552,842,8.945119421E7,2025-10-09
I10553,871,7.029098485E7,2025-10-27
I10554,717,5.849720164E7,2025-09-05
I10555,1044,8.006124638E7,2025-09-12
I10556,1854,1.2724411002E8,2025-09-21
I10557,654,7.079753343E7,2025-09-21
I10558,1632,1.4474688994E8,2025-10-01
I10559,1723,2.2406659236E8,2025-09-08
I10560,1137,2.01443666E7,2025-10-26
I10561,347,2.55322553E7,2025-10-10
I10562,1606,5.330386429E7,2025-09-30
I10563,1094,1.1660766526E8,2025-09-16
I10564,1882,1.0440084734E8,2025-10-13
I10565,259,1.870180443E7,2025-10-09
I10566,757,7.107530331E7,2025-09-19
I10567,1101,7.14445383E7,2025-10-19
I10568,1423,6.023553713E7,2025-10-21
I10569,394,1.602590849E7,2025-09-10
I10570,835,1.91344815E7,2025-09-08
I10571,1625,6933661.84,2025-10-09
I10572,983,9.588642504E7,2025-09-16
I10573,282,1.927250374E7,2025-10-17
I10574,1584,5.389727869E7,2025-10-30
I10575,1576,1.6719754727E8,2025-10-08
I10576,1844,1.7017270855E8,2025-10-12
I10577,595,8.024299204E7,2025-10-18
I10578,1312,1.5458279566E8,2025-10-15
I10579,717,3.131423468E7,2025-10-14
I10580,1647,3.566801432E7,2025-10-07
I10581,1924,2.4490163303E8,2025-10-30
I10582,1313,1.070822581E7,2025-10-01
I10583,1818,4.666780852E7,2025-10-30
I10584,1705,2.2258345742E8,2025-10-31
I10585,1554,1.05892577E8,2025-09-18
I10586,918,1.1713339721E8,2025-09-20
I10587,303,7369740.05,2025-09-06
I10588,594,1.665555987E7,2025-10-02
I10589,1306,6.626535203E7,2025-09-03
I10590,229,2.577517204E7,2025-09-04
I10591,674,1.083190974E7,2025-09-18
I10592,1521,1.611097E7,2025-10-03
I10593,651,1.47320155E7,2025-10-09
I10594,111,4866129.26,2025-09-08
I10595,1411,4.758523531E7,2025-10-22
I10596,892,7.637680094E7,2025-10-02
I10597,1317,1.3524086628E8,2025-10-15
I10598,1316,1.538603064E8,2025-09-20
I10599,1182,1.3744716727E8,2025-10-26
I10600,1084,7.819456743E7,2025-10-18
I10601,894,1.1700834775E8,2025-10-08
I10602,1584,9.783811043E7,2025-09-04
I10603,1161,1.1754536983E8,2025-09-05
I10604,1890,1.731617545E7,2025-10-30
I10605,1789,1.7877377775E8,2025-10-27
I10606,989,2.399269756E7,2025-10-16
I10607,111,2329042.09,2025-09-14
I10608,1349,9.679374049E7,2025-10-22
I10609,56,6370735.6,2025-10-21
I10610,78,5452152.95,2025-09-03
I10611,880,4.647156132E7,2025-09-24
I10612,1923,1.6588240587E8,2025-09-14
I10613,1154,4.575970507E7,2025-10-07
I10614,1078,6.281644687E7,2025-09-05
I10615,415,1462893.69,2025-09-25
I10616,913,7.639750643E7,2025-09-11
I10617,563,5.77315813E7,2025-10-09
I10618,955,5.138332565E7,2025-09-02
I10619,760,5.112748808E7,2025-09-27
I10620,876,3.805601007E7,2025-09-07
I10621,950,1.0979971858E8,2025-09-19
I10622,890,2.428129234E7,2025-10-03
I10623,437,4.928521988E7,2025-09-18
I10624,1943,2.728097493E7,2025-09-26
I10625,1352,1.8180867464E8,2025-10-30
I10626,1245,4.348750629E7,2025-09-02
I10627,721,1.0489816518E8,2025-09-04
I10628,1427,2.0651068475E8,2025-10-02
I10629,502,1.986468816E7,2025-09-19
I10630,1406,9.084607015E7,2025-09-26
I10631,143,1.167816376E7,2025-09-17
I10632,428,5.156002159E7,2025-09-16
I10633,1842,2.1794719829E8,2025-09-05
I10634,482,6.269673244E7,2025-09-14
I10635,276,3.337210193E7,2025-09-02
I10636,624,2.4732209E7,2025-09-04
I10637,1500,5.761639658E7,2025-10-12
I10638,1871,5.33066076E7,2025-09-25
I10639,769,4690973.04,2025-09-11
I10640,667,6.482225911E7,2025-09-19
I10641,1621,8.694158284E7,2025-09-01
I10642,1932,2.6999780579E8,2025-09-17
I10643,1523,1.8138250266E8,2025-09-25
I10644,433,1.699232462E7,2025-10-30
I10645,1179,5.546507456E7,2025-09-17
I10646,973,9439757.46,2025-09-28
I10647,1914,1.1899617939E8,2025-09-19
I10648,910,1.736171561E7,2025-10-08
I10649,983,3.274248385E7,2025-10-13
I10650,137,1.203585565E7,2025-10-08
I10651,836,6.641019166E7,2025-10-17
